,text,target,target_new,username,timestamp
9191,THEDREAMSHOWinSG NCTzens Just one more hour till Singtel Priority Sale opens for NCT Dreams first concert in Singapore15 Feb 2020 Sat 6PMThe Star TheatreWhat are waiting for Make the Dream Show your reality NCTDREAMinSGpictwittercomfnjgOISYqn,-0.2,0,Singtel Support,1569034379
9192,Be careful using DASH app with Singtel App  unauthorised misusing pictwittercomUVHR48yCEB,-0.9,0,Aisyah Selamat,1569034362
9193,nctea im selling the singtel priority code if you want please DM me THEDREAMSHOWINSG @ersanarulia,-0.1,0,Singtel Support,1569034086
9194,am i a loser yeti woke up early for ticketshaha since share en has singtel so ig here goes smthing good igi jus want cat 2 nth else alr pictwittercom43qxb18tOV,-0.1,0,Singtel,1569030909
9195,nk pakai singtel ,-0.4,0,Singtel Support,1569030893
9196,ANYONE CAN LEND SINGTEL CODE FOR MY TICKETING TMR,0.3,1,Kevin Tan,1569030878
9197,Is it just me or is singtel wifi not working properly,-0.7,0,Singtel Support,1569030450
9198,Hdkakaka thx to my friend for being a singtel user letting me use her no to get the promo coded  pictwittercom7HbPySfKov,0.1,1,Singtel,1569030319
9199,Honest to god Ill never give up my singtel subscription if it means Ill continously get perks like this  it sure did benefit me during neo city hehehe SO PLEASE TICKET SALES BE KIND TO ME LATER TOO IN 10 HOURS  pictwittercomSxQcAsAfGL,0.6,1,Sara,1569030270
9200,@SingtelSupport Hello recently Ive noticed that the Singtel AC Plus router has had a firmware upgrade Postupgrade the 24GHz signal has gone extremely weak near to zero even if Im literally sitting in front of the router Is there something going on,-0.7,0,Sara,1569030227
9201,Cook Thanks to @Cybersole proxies @Singtel pictwittercomCTw0m0QY83,0.2,1,Sara,1569030152
9202,So I have an oomf from Singapore that uses Singtel and can help me for the ticketing today Irl what they ask  a code from the user  is for the dream show,0.7,1,Richard,1569030085
9203,Who wants singtel priority code Willing to give for free Tryna help here  NCTDREAMinSG First come first serve basis DM me,-0.3,0,Singtel Support,1569029949
9204,awww rbwkdbe im helping ppl cuz of singtel aaaa,0.6,1,Singtel Support,1569029580
9205,Singtel pictwittercomGC0Hkt9EiC,0,1,ᴍɪɴɪᴏɴ ᴍɪᴋᴇ,1569029271
9206,hi does anyone want a singtel presale code  pls dont try to sell my code to others and i do hope u could show proof you bought tickets with my code pictwittercomc0NXRLrC3t,-0.2,0,Kam MK,1569028830
9207,i got a singtel code from so so i guess i will have to wake up early tmr for ticketing hopefully presale ticketing will be easier sect abc pls ,0.4,1,Thyagaraj S,1569028330
9208,I cant help noticing the Huawei brand  SingTel uses them too  Good luck,-0.5,0,Meltwater Law School,1569026742
9209,omg my friend just found out that she can use buy from singtel presale lmaoo guess whos getting it tmr hahahzzz,0.3,1,Aisyah Selamat,1569023324
9210,The piece of shit singtel calls a fucking WiFi,-0.9,0,miya.online,1569023146
9211,My first time queuing at Singpost for singtel priority do anyone know how it works when we reach the singpost  like should we get queue number or  Etc  nctdreaminsg dreamshowinsg,0.1,1,samsung galaxy rom,1569016726
9212,Can try to forget the WiFi connection first then connect to it again Do check as well that Singtel WiFi is on your Addon via My Singtel app,-0.2,0,Alvin,1569016690
9213,sg oomfs are yall getting tickets for dreams concert by singtel or general sale,0.1,1,fzananr🥴,1569012926
9214,I ACTUALLY GOT SINGTEL PROMO CODE THANKS TO MY FRIEND ASDJVNONVDLS LOVE HER,0.9,1,Pooja's Broom in magenta & chartreuse,1569005097
9215,Hi there sorry to hear of your trouble Are you signing up a new Singtel TV You may want to consider doing it online  ,-0.7,0,Edward Pakpahan,1569000490
9216,Aku si anak sensitif liat iklan yt Singtel aja bisa mellow,0,1,samsung galaxy rom,1569000033
9217,@SingtelSupport having trouble connecting to Singtel WiFiIt just keep spinning and then unable to joinI thought having Singtel SIM card will automatically let my mobile connect,-0.8,0,Kevin Tan,1568999865
9218,oiyaaa singtel ya kak oke oke semoga kita sama sama dapeet aku ngincer section B nih kak kakak gimaanaa,-0.5,0,Singtel Support,1568998545
9219,How difficult can you make for a customer to get in touch with you @Singtel @SingtelSupport trying to signup for a TV servicethat nobody does now and yet impossible to get in touch,-0.9,0,Singtel Support,1568993620
9220,While scrolling my YouTube Singtel as appearThey know I am going to change handphone plan soonCome come Drop me more offers all telcos pictwittercomDe78TFJFlR,0.1,1,୨୧˙˳⋆ tori ⋆˳˙୨୧,1568993402
9221,whenever I watch an overlysentimental and super corny familyoriented ad in the theatre I like to guess what brand its for today I actually guessed SingTel correctly  to be fair its either always SingTel or insurance,-0.6,0,୨୧˙˳⋆ tori ⋆˳˙୨୧,1568993402
9222,Apples advertisements keep appearing on my social media Is it time to switch camp since Samsung deteriorates quickly while Huawei doesnt support some apps anymore and more importantly its from China If Singtel doesnt sell the Google Pixels next year I may consider iPhone,-0.8,0,pheebs,1568993009
9223,ADA YANG MAU JASTIP TIKET DREAM SHOW SINGAPORE GAK GUE PUNYA KODE SINGTEL NIH HAHAHAHHAHAA,0.5,1,✿ 시티 ✿,1568992908
9224,does anyone still need singtel presale code for dreamshow ticketing tomorrow ,0.4,1,pheebs,1568992758
9225,MY MOM DONT WAN USE HER SINGTEL TO BUY MY TICKETS,0,1,Singtel Support,1568992582
9226,OKAYYYYYYY LETS GEDDIT FOR TMRs SINGTEL PRIORITY NCT DREAM TIX front seats pls but i feel bad bc im not gg church tmr  ,-0.2,0,Keith Rahzi Clouston,1568992283
9227,Anyone can sell me Singtel priority code please dm nctdreaminsg,0.4,1,Singtel Support,1568992140
9228,oh wanted to do the singtel presale but im dumb dumb j changed ti m1,-0.8,0,Feliccine,1568991794
9229,Alaaaaa yeke Ika u pakai singtel tak,0,1,Kevin Tan,1568991660
9230,Netflix not working on smart tv Singtel pls help,-0.4,0,dead,1568990358
9231,sedihnya iklan christmas eve singtel,0,1,Wani ☥,1568989922
9232,does anyone need help for the singtel nct dream thingy im helping a frn alrdy so idm helping oths,0.8,1,pheebs,1568989234
9233,i mean im under singtel i can give you the code if you want im not gg lol ,0.4,1,meg,1568988614
9234,gatauu pdhl prtm aku gapapa kalo beli row 12 harganya 2x lipet harga asli tapi pada jual 3x4x harga aslii ,0.5,1,pheebs,1568988237
9235,Klau emang bener bisa2 soldout yg blue zone ,0.1,1,Singtel Support,1568988173
9236,makanya aku juga bingungg kekuatan org dalem mungkin ,0.3,1,Kenny Hong,1568988128
9237,Gimana ceritanya ticketing belum dibuka bisa dapat kursi duluan asdffghjfdkdls,-0.5,0,Jumie,1568987700
9238,aku udh ga berharap wkwkwk ada rumor di weibo katanya udh ad yg beli frontrow 1300 trs org singapur yg satu gc sm aku udh dpt tiket row ke 4 ,-0.3,0,Singtel Support,1568987185
9239,Singtel sg  Pm ,0,1,Singtel Support,1568986845
9240,LAST CALLHELP BOOKINGNCT DREAM TOUR THE DREAM SHOW  in SINGAPORE Date  15022020 Venue  The Star Theatre PRESALE  SINGTEL PRIORITY Queue offline reservationPlz DM if you interested NCTDREAM THEDREAMSHOWinSG THEDREAMSHOW ,0.6,1,detective douche,1568986681
9241,anyone want the singtel priority code for nct dream tour the dream show in singapore  pictwittercomudr1vNItNO,0.8,1,Feliccine,1568984882
9242,kalo jes ga nge dm gue bakal lupa kali ya bsk ticketing singtel nct dream,0.5,1,Singtel Support,1568984719
9243,Must watch Ad on @YouTube the @Singtel s Adworth to watch for 5minsreality of teenagers nowadays,0,1,dead,1568984131
9244,Singtel I think most concerts hv singtel priority sale too,0.5,1,Singtel Support,1568983801
9245,Minggu bebb jam 12 siangg Kalo besok itu khusus pengguna kartu singtel ajaa KUYLAHH aku liat di ig airasia lagi ada promo ke spore cuma 349 rebu ajaa,0.2,1,AiThority,1568983648
9246,FY2019 Dividend Income FY2019 dividend income at 1894228 Total gain of 229118 from disposal of Singtel Ascott  Fraser Commercial Trust Total income FY2019 at 2123346 which translates into monthly income of 176945 SPH  SingTel formed pictwittercom8d5kDoJ0Q1,0.3,1,Himanshu Ghadiya,1568982961
9247,iya semoga dpt tiket n seat yg bagus besok finger crossed,0.4,1,UppersideConferences,1568982532
9248,I HAVE SINGTEL CODE IF U NEED JOYEE ,0.3,1,c. ✨,1568980910
9249,iya makasihh btw kamu nntn jg,0.5,1,WeInvest.net,1568980284
9250,Uhh dreamzens moots and oomfs pls tell me that the singtel priority code is usable more than once tmr I hv a non singtel user friend that wants to use my code,-0.8,0,Singtel Support,1568979961
9251,Ncts  WTSJASTIP NCT DREAM TOUR THE DREAM SHOW IN SINGAPORE Singtel Priority Sale Presale Full Payment only BCAJENIUSPAYPAL Ticket print at home via emailMinat DM @pieceofyong  max tgl 21 jam 9 pagiNCTDREAM NCTDREAMinSG TheDreamShowinSG,-0.5,0,Feliccine,1568979404
9252,gpp coba aja Ini tergantung luck kmu jg sih Semoga dapat tiketnya ya Good luck for tomorrow ,0.3,1,Swatthimohan,1568978161
9253,iklan singtel ttg christmas eve bagus,0.3,1,Swatthimohan,1568976607
9254,anyone needs nct dream singtel priority code i have 1 more fcfs pls dont cheat me and take it for free to sell it to others after u buy tickets tmr i hope u can send me an evidence of u buying the tickets  nct nctdreaminsg,0,1,Swatthimohan,1568976468
9255,Hi Yes you can  Do visit  for more info regarding offline purchases Hope this helps,0.6,1,darkknight666🇮🇳,1568976224
9256,Glad to hear that Thank you for letting us know ,0.8,1,Melvyn Tan,1568976090
9257,imagine waking up at 8am bcus u kanchiong af and then going to meet @nanasdimples this early to go her house BUY TICKETS BECAUSE IM THE ONLY SINGTEL USER BUT MY FAMILY AINT HOME TOMORROW and i actually want good seats or its just listening to spotify live there,0,1,NonLivingThings,1568975955
9258,Singtel HAHAHAHA,0.1,1,Singtel Support,1568974640
9259,seriusann soalnya aku kan ikut jastip org singapur trs dia mw coba duany yg general sales sm singtel,0.5,1,lina ginetti,1568974617
9260,Does anyone needs SingTel promo code for NCT Dream,0.5,1,EdGE Networks,1568974590
9261,NCT DREAM SHOW in SingaporeWill close tonight Will be bought in singtel priority and general round NCTDREAMSHOWinSG ,0.3,1,NATALIE ALEXANDRIA,1568970598
9262,@Singtel hi For Singtel music Pre sale ticketsMay i ask if lets say im trying for both online and offline queue can i use the same number to flash at the counter as the one registered for the singtel code online,-0.4,0,AsiaOne,1568969925
9263,Thank god theres a singtel user in my fam ,0.4,1,Az~,1568967266
9264,ok guys i think the dream show is meant to be small i did research and the other THEDREAMSHOW venues can only hold arnd 5000 ppl so i hope everyone wld understand and goodluck for singtel presales tmr and general sales on sunday,0.3,1,Hypertext,1568966833
9265,Thanks Priscilla Just managed to reach Aran,0.6,1,Wot da !,1568966468
9266,why did i receive 2 codes from singtel o,-0.4,0,백현이 ´ㅅ`,1568964600
9267,tuhkan hrs punya simcard singtel kan,0.1,1,Wot da !,1568963812
9268,ngambil kode dari nomor singtel kaa,0.1,1,白川玖羽,1568963304
9269,Singtel Admin Exec Group Device Business Unit Singapore S0 ,0,1,Suchathit Boonnag,1568963023
9270,ka jeess kalo ticketing singtel tuh syarat pembeliannya kudu punya apa sih ,0.3,1,Seth Horlan ★,1568962115
9271,I dont sell my singtel priority code I help you buy the tickets because i also want to buy for myself Dm me if you want me to help you buy THEDREAMSHOWINSGpictwittercomN129Xniip2,-0.5,0,Global Real Estate Agencies,1568961011
9272,i forgot to take the singtel code for tmr ticketing HAHAHAHA i just did and i realised i need to wake up early,0.3,1,Frontier Enterprise,1568960031
9273,Hi Were you provided with any Case ID for your reference Able to also share your billing concerns with us Well be here to help,0.8,1,Jermaine Ellenkamp,1568958741
9274,Got my singtel code uwu,0.7,1,Lester Chan,1568958617
9275,WTB Singtel Priority Code Im willing to pay Dm me if you have extra  THEDREAMSHOWINSG,-0.4,0,nidna,1568958132
9276,Have you redeemed your promo code for THEDREAMSHOWINSG Singtel Priority Sale tomorrow Check out more info now on pictwittercomQbK5Bw7BLY,-0.5,0,ً,1568957083
9277,get your singtel codes today for dreamshow good luck for ticketing tomorrow ,0.1,1,Sahgiel Yves Parcia,1568956051
9278,hi sg moots  by chance  any of you using Singtel and dont mind lending me your bill for presale ticketing purposes,0.3,1,samsung galaxy rom,1568956022
9279,Mr Aran of of billing department was supposed to call me regarding my bill @Singtel @SingtelSupport Help,-0.4,0,Noemie Alintissar,1568956020
9280,PANIK SINGTEL W GABISA DIPAKE,0.2,1,Edward Pakpahan,1568955346
9281,is there a time limit to get the singtel code can i just get it by tonight,0.2,1,samsung galaxy rom,1568955190
9282,Singtel priority bisa di beli kalau kamu stay di sg dan punya kartu singtel ya btw,0.3,1,samsung galaxy rom,1568953219
9283,Based on friends experience in neocity last July its basically a scam Jadi bbrpa moots aku yg d standing Pen APen B belinya pakai singtel priority tpi queue up nya smpai nmr 300an sedangkn yg general sale malah ada yg dapat 100an ,-0.8,0,Sahgiel Yves Parcia,1568951743
9284,Yang tertarik buat ikut dreamshow sg Aku ada open jastip tiket yah kebetulan aku ada singtel priority waktu beli tiketnya tgl 21 jam 10  11 singapore timeYang minat bisa dm ke aku,-0.1,0,Lester Chan,1568951742
9285,FRP composites the clear option in telecom steel tower rehabilitation carbonfiber compositeshell @Singtel corrosionressitant telecommunicationtowers strengthening FRPupgrades externallybonded @WagnersCFT @FibrwrapUK @rodrigofmourao1,0.2,1,Sahgiel Yves Parcia,1568948284
9286,Ticketing service for dream show in singapore I have promo code Singtel priority Full payment only Please dm         THEDREAMSHOWINSGpictwittercomAOx8ljnCQj,0,1,Raenyou,1568947390
9287,good luck to everyone trying to get the singtel code for dream show sg today shdjfksj,0.5,1,Wot da !,1568947085
9288,nctbase halo apakah ada yang nonton dreamshow di sg Kebetulan aku mau reserve tiket pake singtel priority tgl 21 dec  sapa tau ada yang mau beli bareng  Bisa dm ke @hii2305 thx,0.2,1,freetrooper,1568947073
9289,StarHubSoftBankSingtelNTT docomo ,0,1,Edward Pakpahan,1568946324
9290,Have yall literally tearing yourself because of some random ads on the internet Because I do F you Singtel ads,-0.6,0,Geoff Wade,1568946312
9291,If you want singtel priority for dream show im sg dm me i have THEDREAMSHOWINSGNCTDREAMINSG,0.5,1,Sahgiel Yves Parcia,1568945097
9292,If you need Singtel Priority Code for NCT DREAM Concert in SG do DM me NCTDREAM NCTDREAMINSG THEDREAMSHOWINSG,0.7,1,☠ Adisaster ☠,1568945093
9293,Iklan Singtel edisi natal   ,0.3,1,Singtel Newsroom,1568945050
9294,Kemarin pas buka youtube ada iklan singtel dari singapore terus intinya bercerita ttg seorang anak yg lbh memilih hangout dgn kawan2 dia ketimbang kumpul keluarga aku sering bgt gini dulu tp skrg udh ga karena sadar trs ditambah dia punya standarnya sendiri shg mnta hape,-0.4,0,Ethan,1568945044
9295,Anyone else of my mutuals using singtel and not going for NCT dream show  i need 1 more code for a friend,0.5,1,raine 백수 - top madam,1568944438
9296,udw i help u buy HAHA i got singtel priority eh i can try online if can u just pay me,0,1,Nadia Rayhanna,1568944244
9297,ticketing dah nak mula tiada membe singapore nak tolong belikan ticket kena guna singtel yal dan paling berat duit tiada ,0.3,1,Lester Chan,1568941098
9298,How can I help I still have my SingTel sim with me and I help a friend to get a promo code for Winner,0.2,1,mrbrown,1568940619
9299,I want to buy your Singtel code,0,1,Singtel Newsroom,1568940413
9300,c hi hp qu n m presale cho Singtel trc c hi bn m n bo bn n cng hem c dng singtel lol s cc cui nn bn n i ng ,-0.1,0,Singtel Newsroom,1568938012
9301,sg oomfs is buying from singtel presale or general sales better,0,1,Andy Siddiqi,1568937777
